tweet_id	name	text	mined_at	created_at	retweets	favorites	hashtags	mentions	location
1190014766984642560	FREEbyVICE	WeWork and Ex-CEO Adam Neumann Accused of Pregnancy and Gender Discrimination http://bit.ly/2PAhBA8	2019-11-11 16:21:50.103571	2019-10-31 21:16:44+00:00	1	1			
1190014418081472512	OntBizAttorney	My answer to What happened to WeWork? https://www.quora.com/What-happened-to-WeWork/answer/Grant-Buchan-Terrell?share=dfdb3627 …	2019-11-11 16:21:50.103573	2019-10-31 21:15:21+00:00	0	0			
1190014113210097664	JoePWilliams31	WeWork looks like its back to having an all-male board of directors. Former Uber exec Frances Frei, who was poised to join the board after backlash against the initial IPO filing, wasn't listed as a director on yesterday's announcement: https://www.businessinsider.com/meet-weworks-board-of-directors-thatll-advise-ceo-adam-neumann-2019-9 …	2019-11-11 16:21:50.103574	2019-10-31 21:14:08+00:00	0	0			
1190013988618289153	leadlagreport	WeWork and Beyond Meat spotted. pic.twitter.com/cedgEy2ILF	2019-11-11 16:21:50.103574	2019-10-31 21:13:38+00:00	0	5			
1190013762830577664	Chloeprotz	so interesting #vice WeWork and Ex-CEO Adam Neumann Accused of Pregnancy and Gender Discriminationhttp://www.vice.com/rss https://ift.tt/3352Wki	2019-11-11 16:21:50.103575	2019-10-31 21:12:45+00:00	0	0	#vice		
1190013636112080896	KevinDowd	WeWork melted down. Investors realized startups should maybe be at least a teensy bit concerned with making money. And a bunch of ex-unicorn stocks went in the tank: https://pitchbook.com/news/articles/ex-unicorn-stocks-are-tanking-in-a-post-wework-world …	2019-11-11 16:21:50.103576	2019-10-31 21:12:14+00:00	2	3			
1190013390707671047	gonzagylot00	On Episode 3 of the WeWork we fire everyone but the guy who’s recording the blowhard that actually has a corny work podcast. On Episode 4 we simultaneously shut down major cities across the country to begin a 2 year process of tearing down the hideous WeWork buildings	2019-11-11 16:21:50.103577	2019-10-31 21:11:16+00:00	1	10			
1190013304787349506	annamerlan	Each new WeWork yikes is a little yikes-ier than the last https://www.vice.com/en_us/article/wjwya9/wework-and-ex-ceo-adam-neumann-sued-pregnancy-gender-discrimination …	2019-11-11 16:21:50.103577	2019-10-31 21:10:55+00:00	11	53			
1190013287779512320	newsnet___	WeWork and Ex-CEO Adam Neumann Accused of Pregnancy and Gender Discrimination Medina Bardhi, the former chief of staff to ex-WeWork CEO Adam Neumann, says her former boss was far from supportive when she first went on maternity leave in December 2016. Neumann, Bardhi allege…	2019-11-11 16:21:50.103578	2019-10-31 21:10:51+00:00	0	0			
1190013087908167680	BoringMe2Death	WeWork and Ex-CEO Adam Neumann Accused of Pregnancy and Gender Discrimination http://dlvr.it/RHMnfL pic.twitter.com/sysGE6DOQs	2019-11-11 16:21:50.103579	2019-10-31 21:10:04+00:00	0	0			
1190013013153210373	Cdub95	WeWork just gets worse and worse https://twitter.com/VICE/status/1190012458997563397 …	2019-11-11 16:21:50.103580	2019-10-31 21:09:46+00:00	0	0			
1190012932177809408	josephpalbanese	"Never fails to make me laugh: ""The world's first physical social network. We encompass all aspects of people's lives, in both physical and digital worlds."" - @WeWork"	2019-11-11 16:21:50.103581	2019-10-31 21:09:27+00:00	0	4		@WeWork	
1190012693660483593	DaveNickens	Move Day!! New Innovation Lab upgrade codatechsquare wework #innovation #thereisnotry @coda Tech Square https://www.instagram.com/p/B4TA-rFlc5KcumqGN-6pis13NKEcEwAASOTml40/?igshid=1fm3mbha56j9f …	2019-11-11 16:21:50.103582	2019-10-31 21:08:30+00:00	0	0	#innovation #thereisnotry	@coda	
1190011967483854848	WillCaskey	WeWork is a neverending treasure trove of delights https://twitter.com/amychozick/status/1189981345499533312 …	2019-11-11 16:21:50.103583	2019-10-31 21:05:37+00:00	0	1			
1190011873237725184	amy_riveter	@AlysiaMontano at Nike. @chelseyglasson at Google. @medinabardhi at WeWork. @ewarren at the Riverdale Board of Education. And this mom, too. Pregnancy isn't a vacation. Motherhood isn't a liability at work. We must do better. #thismomtoohttps://wapo.st/334locB	2019-11-11 16:21:50.103584	2019-10-31 21:05:14+00:00	26	39	#thismomtoohttps	@AlysiaMontano @chelseyglasson @medinabardhi @ewarren	
1190011814668619776	BloombergAsia	WeWork and former CEO Adam Neumann were sued for alleged pregnancy and gender discrimination https://bloom.bg/3349TlL	2019-11-11 16:21:50.103585	2019-10-31 21:05:00+00:00	1	1			
1190011702999339008	peterwmcmahon	From Fast Company co.create - WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMmcf pic.twitter.com/ALkJEb6uEl	2019-11-11 16:21:50.103587	2019-10-31 21:04:34+00:00	0	0			
1190011417946136576	DanniGeeNYC	WeWork’s Ousted C.E.O. Adam Neumann Is Accused of Pregnancy Discrimination https://nyti.ms/36ln0AX	2019-11-11 16:21:50.103588	2019-10-31 21:03:26+00:00	0	0			
1190011335456649217	erlan_diercule	VC Ben Horowitz on WeWork, Uber, and one cultural value his employees can’t break http://dlvr.it/RHMmGt pic.twitter.com/DmEx0KSjtM	2019-11-11 16:21:50.103589	2019-10-31 21:03:06+00:00	0	0			
1190010872355311616	NYBizJournal	"Medina Bardhi filed the complaint on behalf of herself and a class of ""similarly situated female WeWork employees,"" according to law firm Wigdor LLP. https://www.bizjournals.com/newyork/news/2019/10/31/ousted-wework-ceo-sued-by-former-chief-of-staff.html?ana=TRUEANTHEMTWT_NY&utm_campaign=trueAnthem%3A+Trending+Content&utm_content=5dbb4b914c15b80001494d7d&utm_medium=trueAnthem&utm_source=twitter …"	2019-11-11 16:21:50.103590	2019-10-31 21:01:15+00:00	1	1			
1190010561645428757	Forbes	Adam Neumann, the former CEO of WeWork, is being sued by his former chief of staff for pregnancy discrimination http://on.forbes.com/60121Jhf0 by @rachsandlpic.twitter.com/t5rJdj1ceY	2019-11-11 16:21:50.103590	2019-10-31 21:00:01+00:00	3	34		@rachsandlpic	
1190010346993532928	BahamaBen9	C'mon. Have we not learned anything from WeWork? It's not a SaaS business. The revenue growth is constantly risky. Margins need to be much higher than current levels. What is scale anyway?	2019-11-11 16:21:50.103591	2019-10-31 20:59:10+00:00	0	0			
1190010316777672704	Lucas_Wyrsch	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMllk	2019-11-11 16:21:50.103592	2019-10-31 20:59:03+00:00	0	0			
1190009783052582922	Annrhefn	As goes WeWork, will follow SoftBank... pic.twitter.com/wHVDy9LCgQ	2019-11-11 16:21:50.103593	2019-10-31 20:56:56+00:00	0	10			
1190009561660289024	NetworkofnewsUK	WeWork’s abandoned listing hints at the powerful forces reshaping equity markets https://is.gd/EntHvh	2019-11-11 16:21:50.103593	2019-10-31 20:56:03+00:00	0	0			
1190009444299661312	jimohagan	Following that WeWork model?	2019-11-11 16:21:50.103594	2019-10-31 20:55:35+00:00	0	0			
1190008805045571584	Star_Foreign	WeWork’s ex-CEO faces new pregnancy discrimination complaint http://dlvr.it/RHMkyw	2019-11-11 16:21:50.103595	2019-10-31 20:53:03+00:00	0	0			
1190008785072472082	alexmd2	Usually, there was also a line about WeWork. AFAIR.	2019-11-11 16:21:50.103597	2019-10-31 20:52:58+00:00	0	0			
1190008784850214912	dpistulka	WeWork’s Adam Neumann has now been accused of pregnancy discrimination https://ift.tt/2Ntdtz1 #sales #sellmybusiness	2019-11-11 16:21:50.103598	2019-10-31 20:52:58+00:00	0	0	#sales #sellmybusiness		
1190008600795779073	SarcasticSarahS	WeWork's Adam Neumann accused of pregnancy discrimination https://www.fastcompany.com/90425207/weworks-adam-neumann-has-now-been-accused-of-pregnancy-discrimination?partner=rss&utm_source=twitter.com&utm_medium=social&utm_campaign=rss+fastcompany&utm_content=rss …	2019-11-11 16:21:50.103598	2019-10-31 20:52:14+00:00	0	0			
1190007897134182402	photosbywesley	Deceased after reading “...WeWork retreat.” https://twitter.com/daniecal/status/1189904446580576258 …pic.twitter.com/7bloMYSi0k	2019-11-11 16:21:50.103599	2019-10-31 20:49:26+00:00	0	0			
1190007801948655616	guadaloveswata	someone in my class dressed up as a bloody and ripped up unicorn with the wework logo on his chest – at NYU Stern School of Business	2019-11-11 16:21:50.103600	2019-10-31 20:49:03+00:00	3	7			
1190007770499518464	meganmorrone	This WeWork movie script is very cliche https://twitter.com/FastCompany/status/1190007256332611585 …	2019-11-11 16:21:50.103601	2019-10-31 20:48:56+00:00	0	3			
1190007749100355587	PeerHealthExch	A special thank you to our Advocate Sponsors: Cornerstone Financial Partners and SharkNinja @SharkCleaning and Friend Sponsors: Hemenway and Barnes, Cymbidium Florals, WeWork https://twitter.com/PeerHealthExch/status/1190007661854679042 …	2019-11-11 16:21:50.103602	2019-10-31 20:48:51+00:00	0	0		@SharkCleaning	
1190007708277264384	RageFilled72	Cautious WeWork	2019-11-11 16:21:50.103603	2019-10-31 20:48:41+00:00	0	0			
1190007694150619136	GoldSpotNews	WeWork and ex-CEO Neumann accused of pregnancy discrimination http://dlvr.it/RHMkQb http://bit.ly/33qFvl6 pic.twitter.com/F66r5XGj2o	2019-11-11 16:21:50.103603	2019-10-31 20:48:38+00:00	0	0			
1190007680405868544	gowdyfinancial	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMkMq pic.twitter.com/1QULHT19ge	2019-11-11 16:21:50.103604	2019-10-31 20:48:34+00:00	0	0			
1190007680397504512	MeriAssociates	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMkMs #Newspic.twitter.com/HefcExvQxq	2019-11-11 16:21:50.103605	2019-10-31 20:48:34+00:00	0	0	#Newspic		
1190007679256645632	jrkuhns	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMkM9 #News @FastCompanypic.twitter.com/5qddWaLEtu	2019-11-11 16:21:50.103606	2019-10-31 20:48:34+00:00	0	0	#News	@FastCompanypic	
1190007676832337921	ChandaChacon	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMkKd pic.twitter.com/LpLEeyjPjA	2019-11-11 16:21:50.103606	2019-10-31 20:48:34+00:00	0	0			
1190007559685492736	tech2save	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://dlvr.it/RHMkDp pic.twitter.com/mPals3Mi2y	2019-11-11 16:21:50.103608	2019-10-31 20:48:06+00:00	2	0			
1190007523207720966	DanielMichael26	LOL I got “Cautious WeWork” https://twitter.com/rampcapitalllc/status/1189966096121643008 …	2019-11-11 16:21:50.103609	2019-10-31 20:47:57+00:00	0	1			
1190007520988938242	cleangreenfast	so much for WeWork...like Uber the unicorns die https://twitter.com/fastcompany/status/1190007256332611585 …	2019-11-11 16:21:50.103611	2019-10-31 20:47:56+00:00	0	0			
1190007275882201117	HNHughson	You say there was a toxic corporate culture at #WeWork? The company that nearly got away with a multi-billion dollar con of retail investors, and decided its best way forward from a failed IPO was to pay its scammy CEO another billion to just go away and stop doing things? pic.twitter.com/eihIf57FUF	2019-11-11 16:21:50.103612	2019-10-31 20:46:58+00:00	0	1	#WeWork		
1190007256332611585	FastCompany	WeWork’s Adam Neumann has now been accused of pregnancy discrimination http://f-st.co/D3ndc30	2019-11-11 16:21:50.103613	2019-10-31 20:46:53+00:00	1	4			
1190007154117246976	CasualLaw	"You know, I always kind of expect this from companies that have ""party"" reputations because generally we do punish people socially for bringing a baby to a party"	2019-11-11 16:21:50.103614	2019-10-31 20:46:29+00:00	0	3			
1190007131300347907	WigdorLaw	On the 41st anniversary of the Pregnancy Discrimination Act, #WeWork faces allegations that it systematically discriminates against female employees who become pregnant or take maternity leave. #PDA41 #PWFA #ProtectPregnantWorkershttps://cnb.cx/36oTBFQ	2019-11-11 16:21:50.103614	2019-10-31 20:46:24+00:00	7	8	#WeWork #PDA41 #PWFA #ProtectPregnantWorkershttps		
1190006606693621762	oldmaypearlrd	Way to bury the lede: WeWork and Neumann assume genders.	2019-11-11 16:21:50.103615	2019-10-31 20:44:18+00:00	0	0			
1190006470114467840	likethewolf1	Billionaires also... WeWork	2019-11-11 16:21:50.103616	2019-10-31 20:43:46+00:00	0	2			
1190006257173880832	RKhodadadian	WeWork Receives $1.5B SoftBank Bail Out in a Rush http://crenews.home.blog/2019/10/31/wework-receives-1-5b-softbank-bail-out-in-a-rush-2/ …	2019-11-11 16:21:50.105033	2019-10-31 20:42:55+00:00	0	0			
1190006215348125696	maresasd	Trapped in an elevator because who doesn’t need excitement on Halloween￼ — feeling annoyed at WeWork https://www.facebook.com/1043712208/posts/10218529828370645/ …	2019-11-11 16:21:50.105470	2019-10-31 20:42:45+00:00	0	0			
1190006109966405632	PatrickLandau2	WeWork’s Ousted C.E.O. Adam Neumann Is Accused of Pregnancy Discrimination https://ift.tt/2WvpY14	2019-11-11 16:21:50.105472	2019-10-31 20:42:20+00:00	0	0			
1190006046690922497	GarrickWillia12	@jimcramer Disney might well be the 1 catalyst that can TRULY DISRUPT NetFlix but make a Profit unlike NetFlix which is burning thru cash like UBER & soon to be Defunct ( WeWork ), when it comes out it might be a strong SHORT move on NETFLIX. MIGHT	2019-11-11 16:21:50.105473	2019-10-31 20:42:05+00:00	0	0		@jimcramer	
1190005717090144256	costa11235	Owning shares is not exactly an example of hoarding wealth tho, it’s not like those guys payed cash to acquire those shares. It’s all theoretical until ones sells, just ask WeWork. Stock market fund flows have been pretty weak, but lotta $$$flowing to the treasury for t-bills.	2019-11-11 16:21:50.105474	2019-10-31 20:40:46+00:00	0	0			
1190005486977990680	RoxanneKnowsHR	Just when I thought this company couldn’t get any worse... #wework #discriminationhttps://twitter.com/Forbes/status/1190004275059015689 …	2019-11-11 16:21:50.105475	2019-10-31 20:39:51+00:00	0	0	#wework #discriminationhttps		
1190005478300016640	thebaggott	A great new place to get a coffee in #Birmingham opens on 1st November: @ChangePlease at the offices of @WeWork on Colmore Row. Grab a coffee and support people experiencing homelessness back into work #lifechangingcoffee #endhomelessnesshttps://twitter.com/BhamUpdates/status/1189951595162865665 …	2019-11-11 16:21:50.105476	2019-10-31 20:39:49+00:00	4	8	#Birmingham #lifechangingcoffee #endhomelessnesshttps	@ChangePlease @WeWork	
1190005293825941509	tcomer4418	Former WeWork Staffer Sues Ousted CEO Adam Neumann For Pregnancy Discrimination http://dlvr.it/RHMj1c pic.twitter.com/FrAsdnskZu	2019-11-11 16:21:50.105477	2019-10-31 20:39:05+00:00	0	0			
1190005221839294465	provokeinsights	Happy Halloween from Provoke Insights, and the dogs at the Times Square WeWork! #marketresearch #adtracker #brandtracker #brandstrategy #provokeinsightspic.twitter.com/FU3JeQtprK	2019-11-11 16:21:50.105478	2019-10-31 20:38:48+00:00	0	1	#marketresearch #adtracker #brandtracker #brandstrategy #provokeinsightspic		
1190005104906129408	corona_cap	Leadership explains a lot ... #WeWork #SoftBank $SFTBY @GoldenTruthhttps://twitter.com/modestproposal1/status/1189940636247613440 …	2019-11-11 16:21:50.105479	2019-10-31 20:38:20+00:00	0	1	#WeWork #SoftBank	@GoldenTruthhttps	
1190005068885626880	AirlineFlyer	Yea. It's very @wework but I don't manage to get water literally everywhere lol	2019-11-11 16:21:50.105480	2019-10-31 20:38:12+00:00	0	0		@wework	
1190004909627850754	ComedyDave	@WeWork if you give people free beer and free Streetfighter 2 you will go under. At least charge people 10p a game. pic.twitter.com/J6bXRyrwFO	2019-11-11 16:21:50.105481	2019-10-31 20:37:34+00:00	0	0		@WeWork	
1190004907761266688	HHotelConsult	WeWork and an Elon Musk-founded company wanted to turn an abandoned San Francisco US Army post into a $200 million 'campus for change'. Here's why it'll never happen. https://www.businessinsider.com/fort-scott-presidio-proposal-we-work-openai-rejected-2019-10?utmSource=twitter&utmContent=referral&utmTerm=topbar&referrer=twitter … via @businessinsider slightly late, but good round up.	2019-11-11 16:21:50.105482	2019-10-31 20:37:33+00:00	0	1		@businessinsider	
1190004880410329089	dr01d3tte	The rules are different for women associated with men in power.	2019-11-11 16:21:50.105483	2019-10-31 20:37:27+00:00	0	4			
1190004572296810498	M_Gauche	The worst part of @pmarca not frequenting Twitter much anymore is not getting to witness him do the same thing re: Adam Neumann/ @wework and have that also blow up in his face.	2019-11-11 16:21:50.105484	2019-10-31 20:36:13+00:00	0	0		@pmarca @wework	
1190004543616102401	Charles_Darkley	WeWork’s Implosion Shows How SoftBank Is Breaking the World https://www.vice.com/en_us/article/d3ae7y/weworks-implosion-shows-how-softbank-is-breaking-the-world …	2019-11-11 16:21:50.105485	2019-10-31 20:36:07+00:00	0	0			
1190004401915731969	SCWLegal	Interesting piece about what can be learnt from #WeWork, which includes ESG issues and underuse of data. #PropertyNewshttps://twitter.com/PropertyWeek/status/1189951358042017792 …	2019-11-11 16:21:50.105486	2019-10-31 20:35:33+00:00	0	0	#WeWork #PropertyNewshttps		
1190004289671979009	zhentzhou	I am the #WeWork pic.twitter.com/Qwh5xXQNtw	2019-11-11 16:21:50.105489	2019-10-31 20:35:06+00:00	1	8	#WeWork		
1190004247342960640	Jfarmer1776	What WEWORK teaches us - you can make lots of money by losing lots of money.	2019-11-11 16:21:50.105490	2019-10-31 20:34:56+00:00	0	0			
1190003814167920642	rjmontgomery	You may have seen recent headlines such as “WeWork co-founder is the new ‘most hated man in America”. So what does WeWork’s fall from grace teach investors? Tune in to my interview with Phil Clark on ABC nightlife to find out. http://bit.ly/320Zx4v	2019-11-11 16:21:50.105491	2019-10-31 20:33:13+00:00	2	5			
1190003780386996226	WeWork	Once a wool storage facility, this Sydney office space has been transformed into a beautifully designed home for WeWork 100 Harris St. We love how our designers left these original rough timber beams in place. #wework #weworksydney #sydneypic.twitter.com/XfipBaVnlv	2019-11-11 16:21:50.105492	2019-10-31 20:33:05+00:00	0	23	#wework #weworksydney #sydneypic		
1190003779497684992	thehrfieldguide	Former WeWork Staffer Sues Ousted CEO Adam Neumann For Pregnancy Discrimination http://dlvr.it/RHMh0p via @ForbesLeaderspic.twitter.com/kPrZLg5QAr	2019-11-11 16:21:50.105493	2019-10-31 20:33:04+00:00	0	0		@ForbesLeaderspic	
1190002966494949376	EvanBDuggan	Despite WeWork worries, four reasons co-working won't flame out in Canada https://vancouversun.com/business/commercial-real-estate/despite-wework-worries-four-reasons-co-working-wont-flame-out-in-canada/ …	2019-11-11 16:21:50.105494	2019-10-31 20:29:51+00:00	0	0			
1190002838040121346	coworking__news	Boston Properties CEO: WeWork Will Cause A 'Pause' In #Coworking Sector - Bisnow https://www.bisnow.com/boston/news/office/boston-properties-ceo-wework-causes-pause-on-coworking-sector-us-economy-is-moderating-101575?rt=72517 …pic.twitter.com/kaITfrJEI3	2019-11-11 16:21:50.105494	2019-10-31 20:29:20+00:00	0	0	#Coworking		
1190002622813458432	HQ2point0	It’s been a while since we’ve had a WeWork post.	2019-11-11 16:21:50.105495	2019-10-31 20:28:29+00:00	0	1			
1190001357790601217	RudderPG	Check out the RPG Newsletter! News and Insights on NYC's Office Condominium Market https://rudderpg.com/Downloads/RPG_Newsletter_Fall_2019.pdf … LINK IN BIO #rpg #officecondo #ownyourfuture #cre #nycrealestate #wework #newsletterpic.twitter.com/T3GHrVlyMe	2019-11-11 16:21:50.105496	2019-10-31 20:23:27+00:00	0	1	#rpg #officecondo #ownyourfuture #cre #nycrealestate #wework #newsletterpic		
1190001254614876166	LolaHensley	"""The complaint also said that #WeWork had a broader culture of abuse& disrespect toward women—a work environment in which excessive alcohol consumption fueled 'offensive sexual conduct' & women were routinely paid less than male colleagues w/similar jobs"" https://www.nytimes.com/2019/10/31/business/wework-neumann-discrimination-complaint.html …"	2019-11-11 16:21:50.105497	2019-10-31 20:23:02+00:00	1	1	#WeWork		
1190000775633747968	LeslieCastle452	Is that a WeWork	2019-11-11 16:21:50.105498	2019-10-31 20:21:08+00:00	0	4			
1190000681123368960	dseetharaman	"This discrimination lawsuit against WeWork reminds me of the time Adam Neumann's wife Rebekah told employees that ""a big part of being a woman is to help men [like Adam] manifest their calling in life."" https://www.propertyweek.com/insight/the-cult-of-wework/5098454.article#…"	2019-11-11 16:21:50.105498	2019-10-31 20:20:46+00:00	1	1	#		
1190000265111506944	jamesacoxiii	Naked WeWork(Puts)	2019-11-11 16:21:50.105499	2019-10-31 20:19:06+00:00	0	0			
1190000167660875776	coryweinberg	"WeWork execs on an ""infamous"" plane flight from Mexico City to New York, from lawsuit from Adam Neumann's former chief of staff. pic.twitter.com/ieP7QTsYIa"	2019-11-11 16:21:50.105501	2019-10-31 20:18:43+00:00	1	3			
1189999997883863040	_Bahmanyar	Bill Ackman believes WeWork is worth 'zero,' FT says https://www.cnbc.com/2019/10/30/bill-ackman-believes-wework-is-worth-zero-ft-says.html …	2019-11-11 16:21:50.105502	2019-10-31 20:18:03+00:00	0	0			
1189999664738648064	RamdasSunder	Considering the valuations on some deals it was not so much a Vision Fund but a Delusion Fund. And after WeWork and Uber, a Dilution Fund.	2019-11-11 16:21:50.105503	2019-10-31 20:16:43+00:00	0	0			
1189999046607421440	thewomaniswild	just super ironic and strange layouts. it's hard for me to fathom the history of this place when i can turn around and there's wework.	2019-11-11 16:21:50.105504	2019-10-31 20:14:16+00:00	0	0			
1189998496755138564	TheBunkerLabs	We're officially launching our 1st W... #raleigh! http://bit.ly/2k29ij0 #BunkerLabs #veteransinresidence #vir #wework #entrepreneur #networking #inevestor #funding #military #milspouse #militaryresources #militarycommunity #smallbusinessowner #smallbusiness #creativebiz #wework pic.twitter.com/v8HQFqcXHZ	2019-11-11 16:21:50.105504	2019-10-31 20:12:05+00:00	0	5	#raleigh #BunkerLabs #veteransinresidence #vir #wework #entrepreneur #networking #inevestor #funding #military #milspouse #militaryresources #militarycommunity #smallbusinessowner #smallbusiness #creativebiz #wework		
1189998104365240321	endnewdarkage	How can ⁦ @WeWork pay Adam Neumann millions for ‘consulting’ considering this behavior? ⁩ https://www.nytimes.com/2019/10/31/business/wework-neumann-discrimination-complaint.html?smid=nytcore-ios-share … via @NYTimes	2019-11-11 16:21:50.105505	2019-10-31 20:10:31+00:00	0	0		@WeWork @NYTimes	
1189997722113327104	youenr	"""By acquiring the language of uplift and spirituality, American capitalism hasn’t reformed itself. It’s just claimed another commodity to be possessed, marketed, and sold."" @DKThomp on Adam Neumann's exit from WeWork: https://www.theatlantic.com/ideas/archive/2019/10/how-weworks-adam-neumann-became-billionaire/600607/?utm_source=twitter&utm_medium=social&utm_campaign=share …"	2019-11-11 16:21:50.105506	2019-10-31 20:09:00+00:00	0	0		@DKThomp	
1189997643457544192	siennawebdesign	#Podcast Episode 51: #WeWork’s Financial Woes Spark #Meetup #RSVP #Fees and the #WordPress 5.2.4 #Security Releasehttps://www.wordfence.com/blog/2019/10/podcast-episode-51-weworks-financial-woes-spark-meetup-rsvp-fees-and-the-wordpress-5-2-4-security-release/ …	2019-11-11 16:21:50.105507	2019-10-31 20:08:41+00:00	0	1	#Podcast #WeWork #Meetup #RSVP #Fees #WordPress #Security		
1189997214455750657	jonfingas	He’s tearing WeWork apart, Lisa!	2019-11-11 16:21:50.105508	2019-10-31 20:06:59+00:00	0	1			
1189996931898056705	BloombergAU	WeWork Executive Chairman Marcelo Claure has promised to boost diversity on its all-male board of directors https://bloom.bg/2C23Xhe	2019-11-11 16:21:50.105509	2019-10-31 20:05:52+00:00	0	0			
1189996651890524160	ZachMWeber	I am very excited for the eventual WeWork book to come out. https://twitter.com/yaffebellany/status/1189985414356054016 …	2019-11-11 16:21:50.105510	2019-10-31 20:04:45+00:00	0	0			
1189996639114661888	coworking__news	Boston Properties CEO: WeWork Will Cause A 'Pause' In #Coworking Sector - Bisnow https://www.bisnow.com/boston/news/office/boston-properties-ceo-wework-causes-pause-on-coworking-sector-us-economy-is-moderating-101575 …pic.twitter.com/LVNfamBdX5	2019-11-11 16:21:50.105511	2019-10-31 20:04:42+00:00	0	0	#Coworking		
1189996577609408513	LauraEWeiss16	WeWork Executive Chairman Marcelo Claure has promised to boost diversity on its all-male board of directors https://www.bloomberg.com/news/articles/2019-10-31/wework-executive-chairman-claure-promises-more-board-diversity … via @markets	2019-11-11 16:21:50.105512	2019-10-31 20:04:27+00:00	0	0		@markets	
1189996516339068928	OJRenick	Talking now on @TDANetwork —- Understated in today’s action is $TWLO bombing on earnings. even with bonds voting “dovish pause,” no confirmation in growth stocks today as profitability remains paramount. TLDR: fed put absent post-WeWork? pic.twitter.com/yyR9rdpJvp	2019-11-11 16:21:50.105513	2019-10-31 20:04:13+00:00	0	1		@TDANetwork	
1189996335988199425	uwsgeezer	"Recall that WeWork says it's transforming ""the way individuals and organizations relate to the workplace."" https://www.nytimes.com/2019/10/31/business/wework-neumann-discrimination-complaint.html?action=click&module=Top%20Stories&pgtype=Homepage …"	2019-11-11 16:21:50.105514	2019-10-31 20:03:30+00:00	2	5			
1189996148653805568	me_360	It's all going to S**t at Wework https://twitter.com/danprimack/status/1189980543036903425 …	2019-11-11 16:21:50.105515	2019-10-31 20:02:45+00:00	0	0			
1189996098951118848	OstoulSB	WeWork, Ex-CEO Neumann Accused of Pregnancy Discrimination http://dlvr.it/RHMbHf	2019-11-11 16:21:50.105539	2019-10-31 20:02:33+00:00	0	0			
1189996096652640256	ronmc1	WeWork, Ex-CEO Neumann Accused of Pregnancy Discrimination http://dlvr.it/RHMbHM	2019-11-11 16:21:50.105540	2019-10-31 20:02:33+00:00	0	0			
1189996094421270528	rooms_data	WeWork, Ex-CEO Neumann Accused of Pregnancy Discrimination http://dlvr.it/RHMbH2	2019-11-11 16:21:50.105541	2019-10-31 20:02:32+00:00	0	0			
1189996093758525440	mlnangalama	via @PerilofAfrica WeWork, Ex-CEO Neumann Accused of Pregnancy Discrimination http://dlvr.it/RHMbGk	2019-11-11 16:21:50.105542	2019-10-31 20:02:32+00:00	0	0		@PerilofAfrica	
1189996093716566017	BradHolt	WeWork, Ex-CEO Neumann Accused of Pregnancy Discrimination http://dlvr.it/RHMbGX	2019-11-11 16:21:50.105543	2019-10-31 20:02:32+00:00	1	0			
1189995913852465153	katielmcinnis	WeWork 1. its already in disguise as a tech company 2. it keeps trying to rise from the grave/keeps reaching for that IPO	2019-11-11 16:21:50.105543	2019-10-31 20:01:49+00:00	0	4			
1189995839437099008	ArtonaPostcard	Row 1: Lots 649, 642, 632, 434⁠ Row 2: Lots 525, 555, 583, 546⁠ Row 3: Lots 606, 528, 506, 495⁠ Bidding is now open on @Paddle8 View the full auction - http://bit.ly/2mhxP4m #AOAP #SecretAuction #WeWork #Paddle8pic.twitter.com/cXHu7LhGzx	2019-11-11 16:21:50.105544	2019-10-31 20:01:31+00:00	1	0	#AOAP #SecretAuction #WeWork #Paddle8pic	@Paddle8	
1189995596028895238	loukwok	Ousted WeWork CEO sued by former chief of staff for pregnancy discrimination http://dlvr.it/RHMZrx	2019-11-11 16:21:50.105545	2019-10-31 20:00:33+00:00	0	0			
1189995595114545152	gowdyfinancial	Ousted WeWork CEO sued by former chief of staff for pregnancy discrimination http://dlvr.it/RHMZrD	2019-11-11 16:21:50.105546	2019-10-31 20:00:33+00:00	0	0			
1189995491703971840	MsBallooniverse	Great Halloween party wework @WeWork 145 City Rd https://www.instagram.com/p/B4S5KAOgunH/?igshid=1sknv3n11oku3 …	2019-11-11 16:21:50.105547	2019-10-31 20:00:08+00:00	0	0		@WeWork	
1189995445017169920	heylizelle	A must read on @wework and pregnancy discrimination. This is infuriating! This needs to STOP! Also, @amy_riveter writes a mic drop quote: “We also have to put our money where our values live. It’s time.” Yes, yes it is beyond time.https://twitter.com/amy_riveter/status/1189986457747742725 …	2019-11-11 16:21:50.105551	2019-10-31 19:59:57+00:00	1	2		@wework @amy_riveter	
1189995355267448832	Bid_Work	IBM On The Hunt For Massive NYC Office Space As It Weighs WeWork Exit In 2024 - Bisnow http://dlvr.it/RHMZSJ pic.twitter.com/iD3gAHa7TS	2019-11-11 16:21:50.105552	2019-10-31 19:59:36+00:00	0	0			
