,text,sentiment
869,"['lunch', 'way', 'hope', 'enjoy']",2
870,"['did', 'wework', 'win', 'emmy', 'last', 'night', 'best', 'reit', 'act', 'like', 'really', 'hot', 'tech', 'company']",1
871,"['conected', 'okpal', 'paypal', 'apple', 'pay', 'etc', 'metro']",2
872,"['the', 'big', 'backer', ""softbank's"", '100', 'billion', 'vision', 'fund', 'reportedly', 'reconsider', 'investment', 'second', 'one', 'uber', 'wework', 'disappointed']",2
873,"['wework', 'unique', 'way', 'employee', 'get', 'stick', 'startup', 'employees', 'junior', 'subordinate', 'debt', 'effect', 'working', 'discount', 'cash', 'wage', 'potential', 'leveraged', 'payout', 'upside', 'zeroed', 'often', 'waterfall']",1
874,"['wework', 'related', 'alphabet', 'inc', ""year's"", '10', 'big', 'investment', 'sale', 'nyc']",3
875,"[""softbank's"", 'wework', 'financing', 'would', 'lead', 'adam', ""neumann's"", 'exit', 'source', 'read', 'reuters']",2
876,"['after', 'wework', 'debacle', 'ipo', 'market', 'slam', 'brake', 'unprofitable', 'company']",1
877,"['wework', 'ipo', 'go', '47', 'billion', '10', 'billion', 'valuation', 'real', 'quick', 'by', 'end', 'month', 'hit', '2', 'billion']",1
878,"['wework', 'great', 'unicorn', 'delusion', 'the', 'atlantic']",2
879,"['wework', 'valuation', 'may', 'fall', 'below', '8', 'billion', 'over', '80', 'drop']",1
880,"['remember', 'access', 'week', 'umbrella', 'fell', 'door', 'well', 'piece', 'wood', 'fell', 'office', 'cupboard', 'within', 'half', 'hour', 'cut', 'hole', 'wall', 'shove', 'arm', 'fix']",1
881,"['so', 'unwilling', 'say', 'anything', 'mbs', 'misk', 'khashoggi', 'loujain', 'yemen', 'you', 'quick', 'boycott', 'tie', 'trump', 'speak', 'event', 'fund', 'dictator', 'nothing', 'say']",2
882,"['sources', 'wework', 'ipo', 'go', 'forward', 'plan', 'roadshow', 'set', 'kick', 'soon', 'monday', 'michael', 'sheetz', 'cnbc']",3
883,[],2
884,"['it', 'pretty', 'fucky', 'old', 'hearing', 'people', 'bitch', ""fucki'n"", 'work', 'man', 'climbed', 'fuhkien', 'ladder', 'get', 'walkin', 'bos', 'job', 'get', 'perk', 'money', 'back', 'pocket', 'nothing', 'compare', 'fucken', ""oligarch's"", 'klan', 'rap', 'country', 'wtf']",1
885,"['daily', 'crunch', 'wework', 'delay', 'ipo']",2
886,"['wsj', 'report', 'directorled', 'ouster', 'proposal', 'adam', 'neumann', 'sentiment', 'change', 'wework', 'wefked']",1
887,"['13th', '20th', 'september', '2019']",2
888,"['wework', 'use', 'disounts', 'convince', 'tenant', 'relocate', 'new', 'location']",2
889,"['wework', 'sloppy', 'ipo', 'filings', 'turned', 'off', 'investors']",2
890,"['wework', 'former', 'ceo', 'adam', 'neumann', 'accused', 'rampant', 'pregnancy', 'gender', 'discrimination']",1
891,"['lately', 'people', 'break', 'sphere', 'due', 'debacle', 'others', 'however', '10yr', 'return', '7', 'preferreds', 'mere', '7', '2', '1x', 'time', 'less', 'stock', 'market', 'performance', '1', '31x', '10yrs', 'people', 'make', 'mountain', 'without', 'math']",1
892,"['she', 'say', 'characterise', 'maternity', 'leave', 'retirement', 'vacation']",1
893,"['stop', 'wework', 'track', 'put', 'slice', 'cucumber', 'water', 'fountain', 'johnson', 'city', 'public', 'library']",1
894,"['just', 'think', 'thing', ""can't"", 'get', 'bad']",1
895,"['wow', 'softbank', 'broke', 'almost', 'every', 'rule', 'invest', 'create', 'big', 'fund', 'ever', 'the', 'delay', 'wework', 'ipo', 'selloff', 'big', 'holding', 'show', 'potential', 'cost', 'rulebreaking', 'via']",2
896,"['stumbles', 'uber', 'wework', ""don't"", 'mean', 'end', 'tech', 'opinion', 'venture', 'capitalist', 'subject', 'bubble', 'group', 'think', 'ordinary', 'investor', 'read', 'more', 'source', 'website', 'posted', 'on', 'business', 'latest']",2
897,"['can', 'softbank', 'employee', 'borrow', 'invest', 'vision', 'fund']",2
898,"['wedom', 'wework', 'dungeons']",2
899,"['technology', 'disruptor', 'wework', 'real', 'estate', 'company', 'period', 'they', 'wanna', 'face', 'bcz', 'softbank', 'real', 'estate', 'financing', 'business', 'investor', 'funding', 'vision', 'fund', 'invest', 'real', 'estate']",1
900,"['if', 'worth', '47b', 'worth', '350m']",1
901,"['report', 'want', 'table']",2
902,"['dealbook', 'briefing', 'wework', 'may', 'be', 'headed', 'civil', 'war']",1
903,"[""wework's"", 'bond', 'plummet', 'record', 'low', 'company', 'pull', 'ipo']",1
904,"['softbank', 'storytelling', 'loosing', '6', '5', 'billion', 'operating', 'loss', 'wework', 'uber', 'v', 'softbank', 'still', 'psychological', 'key', 'level', '4', '000', 'jpy', 'now', 'rising', '4', '300', 'jpy', '4322', 'remember', 'most', 'important', 'final', 'smart', 'money', 'reaction', 'eodeoweomnovember']",1
905,"['on', 'plus', 'side', 'make', 'extremely', 'fun', 'hashtag', 'help', 'help', 'my', 'uterus', 'anyone', 'get', 'paracetamol']",3
906,"['wework', 'officially', 'pull', 'ipo']",2
907,"['woe', 'front', 'sugardaddy', 'brace', 'stagger', 'loss', 'try', 'convince', 'investor', 'bankroll', '2d', '108b', 'visionfund', 'via']",1
908,"['i', 'know', 'wework', 'ceo', 'speak', 'softbank', 'and', 'want', 'mac', 'cheese', 'breakfast', 'i', 'complain']",3
909,"['wework', ""isn't"", 'only', 'wreck', 'hiding', 'your', 'portfolio']",1
910,"['from', 'what', 'paragraph']",2
911,"['masayoshi', 'son', 'finally', 'woken', 'get', 'popcorn', 'ready', 'at', 'least', 'current', 'board', 'member', 'align', 'neumann', 'keep', 'ceo', 'wework', 'view', ""son's"", 'move', 'neumann', 'effort', 'keep', 'company', 'private', 'ipo']",2
912,"['wework', 'executive', 'emily', 'keeton', 'take', 'new', 'job', 'houston', 'use', 'clothing', 'startup', 'goodfair', 'via']",2
913,"['wework', 'banker', 'scramble', 'complete', 'new', 'debt', 'financing', 'package', 'soon', 'next', 'week', 'buy', 'time', 'restructure', 'company', 'fail', 'initial', 'public', 'offering', 'left', 'run', 'short', 'cash', 'faster', 'rate', 'expect']",1
914,"['serious', 'interior', 'design', 'inspo', 'brought', 'one', 'hqs', 'nyc']",2
915,"['softbank', 'note', 'invest', '18', '5', 'billion', 'wework', 'gdp', 'bolivia', '11', '5', 'million', 'people']",2
916,"['we', 'day', 'away', 'wework', 'instal', 'ceo', 'get', 'stop', 'chuckle']",2
917,"['how', 'lose', '30', 'billion', '4', 'weeks', ""wework's"", 'ipo', 'read']",1
918,"['the', 'outcry', 'dismiss', 'cleaner', 'london', 'highlight', 'wider', 'problem', 'modern', 'global', 'multinationals', 'often', 'staffed', 'twotier', 'workforce']",2
919,"['wework', 'reportedly', 'getting', 'into', 'esports', 'play', 'by', 'we', 'which', 'could', 'rent', 'its', 'offfice', 'space', 'professional', 'gaming', 'events']",2
920,"['wework', 'ceo', 'adam', 'neumann', 'stepping', 'down', 'under', 'pressure']",2
921,"['problem', 'solve', 'this', 'chart', 'represent', 'rating', 'senior', 'management', 'around', '2', '5', 'suggests', 'perhaps', 'adam', 'neumann', ""company's"", 'problem']",1
922,"['galloway', 'deserves', 'victory', 'lap', 'take', 'hold', 'back', 'elucidates', 'wake', 'destruction', 'freefall']",1
923,"['sorry', 'adam', ""world's"", 'first', 'trillionaire', 'entity', 'name', 'satoshi', 'nakamoto']",2
924,"[""softbank's"", 'wework', 'takeover', 'would', 'lead', 'adam', ""neumann's"", 'exit', 'source']",2
925,"['good', 'job', 'contributor', 'the', 'spectacular', 'rise', 'fall', 'work', 'soulfully']",2
926,"['wework', 'count', 'the', 'amount', 'nepotism', 'rampart', 'spend', 'exactly', 'amount', 'family', 'post', 'exit', 'possibly', 'less']",2
927,"['wework', 'loses', 'chief', 'communication', 'officer', 'ahead', 'plan', 'ipo']",2
928,"['wework', 'ceo', 'b', 'oust', 'directors']",2
929,"['oil', 'turmoil', 'drone', 'strike', 'saudi', 'arabia', 'a', 'fright', 'fed', 'a', 'bad', 'week', 'wework']",1
930,"['had', 'meeting', 'yesterday', 'organiser', 'put', 'location', 'calendar', 'bad', 'ipo', '2019', 'i', 'still', 'giggle']",1
931,"['lets', 'say', 'cake', 'feeding', 'cake', ""it's"", 'all', 'about', 'the', 'cake']",2
932,"['softbank', 'chief', 'strike', 'defiant', 'tone', ""wework's"", 'mess', 'trigger', '6', '5', 'billion', 'loss']",1
933,"['join', 'u', 'nov', '14th', '15th', '2019', 'ny', 'impactful', 'conference', 'focus', 'register', 'today']",2
934,"['alexandria', 'ocasiocortez', 'wework', 'ipo', ""you're"", 'getting', 'fleeced', 'alexandria', 'ocasiocortez', 'wework', 'ipo', ""you're"", 'getting', 'fleeced', 'wework', 'list', 'shares', 'nasdaq', 'make', 'governance', 'changes', 'the', 'wall', 'st']",1
935,"['you', 'hold', 'put', 'wework']",2
936,"['this', 'say', 'best', 'go', 'build', 'company', 'like', 'country', 'club', 'rid', 'movement', 'preach', 'inclusivity', 'practice', 'exclusivity', 'wonder', 'wework', 'like']",2
937,"['adam', 'neumann', 'to', 'be', 'paid', 'another', '200', 'million', 'to', 'leave', ""wework's"", 'board', 'zero', 'hedge']",2
938,"['pressure', 'mounts', 'wework', 'ceo', 'adam', 'neumann', 'board', 'weighs', 'coup', 'bloomberg']",1
939,"['wework', 'set', 'sack', '2', '000', 'staff', 'anger', 'towards', 'founder', 'adam', 'neumann', 'grows', 'business', 'the', 'guardian', 'ceo', 'company', 'give', 'zero', 'value', 'happens', 'employee', 'startup', 'since', 'sits', '750m']",1
940,"['this', 'reminds', 'say', 'build', 'tech', 'either', 'help', 'world', 'eats', 'wework', 'decide', 'eat', 'world']",1
941,"['cyclical', 'office', 'rent', 'short', 'term', 'lease', 'overextend', 'landlord', 'great', 'investment']",1
942,"['cc', 'adam', 'neumann']",2
943,"['best', 'case', 'scenario', 'large', 'public', 'outcry', 'cause', 'lawmaker', 'simplify', 'stock', 'option', 'less', 'surprise', 'thought', 'could', 'buy', 'house', 'bankrupt', 'tax', 'nice', 'day', 'minefield', 'wework', 'option', 'trend', 'zero', 'much', 'bad']",2
944,"['exclusive', 'wework', 'considers', 'dramatic', 'valuation', 'cut', 'ipo']",2
945,"[""wework's"", 'bond', 'drop', 'par', 'first', 'time', 'since', 'ipo', 'filing', 'via']",1
946,"['adam', 'neumann', 'get', '1', '7', 'billion', 'part', 'softbank', 'take', 'control', 'wework', 'what', 'complete', 'sham']",1
947,"['is', 'wework', 'crash', 'umbrella', 'stuck', 'door', 'makes', 'sense']",1
948,"['maybe', 'wework', 'secondary', 'gofundme']",2
949,"['fidelity', 'contrafund', 'cut', 'value', 'wework', 'stake', '35']",1
950,"['new', 'softbank', 'bos', 'masa', 'son', 'admits', 'i', 'shut', 'eye', 'wework', 'trouble', 'begin', 'earnings', 'briefing', 'powerpoint', ""company's"", 'negative', 'headline', 'include', 'softbank', 'may', 'go', 'bankrupt']",1
951,"['softbank', 'share', 'continue', 'fall', 'wework', 'bailout']",1
952,"['wework', 'to', 'slash', '4', '000', 'jobs', 'as', 'it', 'seeks', 'to', 'reverse', 'misfortunes']",1
953,"['oh', 'mean', 'company', 'underwrote', 'wework', '45', 'billion', 'dollar', 'valuation', 'put', 'buy', 'rating', 'recent', 'ipo', 'underwritten', 'what', 'surprise']",2
954,['exactly'],2
955,"['by', 'acquire', 'language', 'uplift', 'spirituality', 'american', 'capitalism', 'reform', 'it', 'claimed', 'another', 'commodity', 'possess', 'market', 'sell', 'adam', ""neumann's"", 'exit', 'wework']",1
956,"['softbank', 'seek', 'control', 'wework', 'financing', 'package', 'source', 'softbank', 'group', 'corp', 'prepared', 'financing', 'package', 'wework', 'companies', 'inc', 'would', 'give', 'control', 'share', 'office', 'space', 'company', 'person', 'familiar', 'matter', 'say']",2
957,"['is', 'wework', 'rethink', 'value', 'cvs', 'walgreens', 'ban', 'open', 'carry', 'store', 'top', 'news']",2
958,"['what', ""wework's"", 'demise', 'could', 'do', 'nyc', 'real', 'estate', 'citylab']",1
959,"['the', 'wework', 's1t', 'show', 'citadel', 'cut', 'compliance', 'breach', 'best', ""buy's"", 'healthcare', 'plan']",2
960,"['wework', 'digestif', 'schadenfreude', 'daily', 'heavy', 'meal', 'historic', 'bullshit', 'probably', 'healthy', 'metaphor', 'uncontrolled', 'informational', 'masochism']",1
961,"['runaway', 'story', 'meltdown', 'motion', 'the', 'unraveling', 'wework', 'ipo', 'musings', 'markets']",1
962,"['what', 'wework']",2
963,"['me', 'tbh', 'pep', 'go', 'back', 'wework', 'space', 'plan', 'improve', 'city', 'the', 'way', 'dress', 'i', 'assume', 'office', 'wework', 'space']",2
964,"['it', 'amaze', 'company', 'like', 'wework', 'terrible', 'financial', 'accountability', 'still', 'manage', 'raise', 'capital']",1
965,"['fitch', 'downgrade', ""wework's"", 'debt', 'even', 'junk', 'scathing', 'assessment', ""'precarious'"", 'funding', 'trap']",1
966,"['former', 'wework', 'hr', 'exec', 'sue', 'company', 'allege', 'gender', 'discrimination', 'retaliation', 'june', 'appear', 'drop', 'lawsuit']",2
967,"['wework', 'looks', 'sell', 'private', 'jet', '3', 'side', 'businesses', 'bloomberg', 'via']",2
968,"['softbank', 'talk', 'boost', 'wework', 'investment', '1', 'billion', 'ft', 'softbank', 'group', 'corp', 'planning', 'invest']",2
969,"['i', 'ridiculously', 'happy', 'see', 'fucking', 'fail', 'what', 'shitty', 'company', 'around', 'there', 'might', 'actually', 'good', 'world']",1
970,"['window', 'closing', 'fast', 'wework', 'parent', 'launch', 'ipo', 'year']",2
971,"['stumbles', 'uber', 'wework', ""don't"", 'mean', 'end', 'tech']",1
972,"['how', 'work', 'wework']",2
973,"['the', 'guardian', ""wework's"", 'business', 'model', 'make', 'much', 'sense', 'startup', 'charge', '27', '20', 'change']",1
974,"['china', 'ghost', 'city', 'wework']",2
975,"['wework', 'crash', 'go', 'therapy']",2
976,"['wework', 'parent', 'weighs', 'slashing', 'its', 'valuation', 'half']",1
977,"['until', 'profitably', 'simply', 'reallocate', 'venture', 'money', 'claim', 'unproven']",2
978,"['new', 'top', 'story', 'hacker', 'news', 'wework', 'pulls', 'out', 'ipo', 'amid', 'investor', 'concern']",2
979,"['the', 'wework', 'guy', 'suggest', 'tequila', 'shot', 'rundmc', 'then', 'fire', 'everybody']",1
980,"['wework', 'reportedly', 'get', 'esports', 'play', 'by', 'we', 'could', 'rent', 'office', 'space', 'professional', 'game', 'event', 'business', 'insider']",2
981,"['please', 'check', 'google', 'profile', 'protect', 'company', 'inc']",1
982,"['troubles', 'continue', 'the', 'suspend', 'ipo', 'raise', 'immediate', 'funding', 'challenge', 'wework', 'by', 'todd', 'horwitz', 'bubba', 'trading']",1
983,"['wework', 'loses', 'chief', 'communication', 'officer', 'ahead', 'plan', 'ipo']",1
984,"['bynd', 'uber', 'in', ""wework's"", 'wake', 'stock', 'investors', 'demand', 'profits', 'over', 'growth', 'via']",2
985,"['latest', 'blog', 'wework', 'chase', 'new', 'financing', 'cash', 'crunch', 'loom']",1
986,"['new', 'office', 'building', 'dock72', 'brooklyn', 'navy', 'yard', 'office', 'tenant', 'yet', 'beyond', 'inked', 'deal', '13', '000', 'square', 'foot', 'food', 'hall']",1
987,"['every', 'content', 'marketer', 'basicslly', 'rid', 'wework', 'trend', 'a', 'cancel', 'ipo', 'mean', 'bankruptcy', 'i', 'think']",3
988,"['what', 'i', 'meant', 'say', ""i'd"", 'worried', 'wework', 'fold', 'take', 'meetup']",2
989,"['wework', 'employee', 'option', 'underwater', 'adam', 'neumann', 'stand', 'receive', '1', '7', 'billion', 'deal', 'softbank']",2
990,"[""softbank's"", 'masa', 'son', 'favor', 'oust', 'wework', 'ceo', 'adam', 'neumann']",2
991,"['knock', 'umbrella', 'oh', 'no', 'stuck', 'guess', ""i'll"", 'go', 'home']",2
992,"['cnbc', 'wework', 'say', 'divest', ""'noncore'"", 'business', 'via']",2
993,"['wework', 'ipo', 'could', 'launch', 'week', 'october', '16', ""axios'"", 'primack', 'national', 'basketball', 'association', 'news']",2
994,"['billionaire', 'oracle', 'cofounder', 'larry', 'ellison', 'call', 'embattle', 'wework', 'almost', 'worthless']",1
995,"[""i'm"", 'upset', 'current', 'political', 'crisis', 'reduce', 'ability', 'fully', 'experience', 'intense', 'schadenfreude', 'neumann', 'unfortunately', 'real', 'people', 'actually', 'work', 'impact', 'softbank', 'deserves', 'enablers', 'employees']",1
996,"['large', 'company', 'jumping', 'coworking', 'space', 'bandwagon', 'here', 'story', 'two', 'diametrical', 'workspace', 'stay', 'ahead', 'trend']",3
997,"['wework', 'investor', 'realise', 'ceo', 'mucked', 'big', 'payout', 'cash', 'ipo', ""they're"", 'kick', 'pay', 'will', 'manage', 'push', 'pyramid', 'scheme', 'end', 'collapse']",2
998,"['wework', '47', 'billion', 'valuation', 'always', 'fiction', 'create', 'softbank']",2
999,"['wework', 'counterfeit', 'capitalism']",1
1000,"['hack', 'virgin', 'active', 'membership', 'usually', 'business', 'lounge', 'cheaper', 'wework', 'come', 'free', 'gym']",3
1001,"['wtf', 'maybe', 'try', 'help', 'parent', 'wework', 'meetup', 'want', 'charge', 'user', '2', 'rsvp', 'event', 'furious', 'the', 'verge']",2
1002,"['damn', 'wework', 'go', 'kaput']",1
1003,[],2
1004,['nice'],3
1005,"['all', 'need', 'know', 'stun', 'this', 'is', 'not', 'way', 'everybody', 'behaves', 'how', 'adam', 'neumann', 'overthetop', 'style', 'built', 'wework', 'wsj']",2
1006,"['deal', 'do', '80', 'own', 'adam', 'neumann', 'replace', 'board', 'chair', 'softbank', 'executive', 'thousands', 'make', 'redundant', 'nuemann', 'walk', 'away']",2
1007,"['most', 'use', 'wework', 'people', 'work', 'startup', 'though', 'my', 'company', 'example', 'regional', 'office', 'wework', 'cost', 'significantly', 'cheaper', 'rent', 'space', 'nyc', 'the', 'cost', 'wework', 'desk', 'part', 'appeal']",2
1008,"['read', 'the', 'counterfeit', 'capitalism', 'wework', 'predatory', 'pricing', 'business', 'model', 'become']",1
1009,"[""wework's"", 'best', 'case', 'scenario', 'starbucks', 'coworking', 'leader', 'competitive', 'field', 'thanks', 'economy', 'scale', 'brand', 'recognition']",2
1010,"['wework', 'first', 'investor', 'use', 'stock', 'collateral', 'now', 'lender', 'sue']",1
1011,"['wework', 'parent', 'pull', 'follow', 'pushback', 'source']",2
1012,"['wework', 'similar', 'play', 'right', 'brick', 'n', 'mortar', 'landlord', 'space']",2
1013,"['exclusive', 'wework', 'press', 'ipo', 'launch', 'despite', 'valuation', 'concern', 'source']",2
1014,"['geez', 'go', 'implode', 'even', 'make', 'ipo']",1
1015,"['great', 'spanish', 'that', 'ship', 'sail', ""i'm"", 'afraid', 'if', 'i', 'investor', ""i'd"", 'find', 'hard', 'justify', 'put', 'money', 'fund', 'run', 'someone', 'incapable', 'perform', 'due', 'diligence', 'sinking', '10', 'billion', 'dollar', 'wework']",1
1016,"['this', '30', 'tweet', 'thread', 'master', 'class', 'understand', 'potential', 'fallout', 'wework', 'vision', 'fund', 'i', 'debacle', 'in', 'short', 'startup', 'b', 'paper', 'valuation', 'management', 'fee', 'may', 'heavily', 'scrutinize', 'lps', 'like', 'never']",2
1017,"['when', 'company', 'hidden', 'skeleton', 'continue', 'make', 'noise', 'learn', 'mistake', 'strategically', 'give', 'chance', 'wework', 'praise', 'crisis', 'overload']",1
1018,"['wework', 'prefers', 'jpmorgan', 'financing', 'package', 'softbank', 'control']",2
1019,"[""'i"", 'regret', 'it', 'in', 'many', ""ways'"", 'softbank', 'chairman', 'on', 'wework', 'investment', 'sftby']",1
1020,"['11', 'notably', 'bank', 'hapoalim', 'appear', 'underwater', 'wework', 'investment', 'loan', 'accord', 'multiple', 'israelibased', 'publication', 'cover', 'financial', 'landscape', 'israel']",2
1021,"['like', 'theranos', 'wework', 'case', 'study', 'startup', 'write', 'business', 'school', 'beyond', 'like', 'watch', 'skyscraper', 'demolition', 'ultra', 'slow', 'motion']",1
1022,"['titled', 'wewtf', 'galloway', 'call', ""wework's"", '47', 'billion', 'valuation', 'insane', 'seriously', 'loco', 'illusion']",1
1023,"['wework', 'could', 'venture', 'capital', 'boom', 'burning', 'bed', 'moment']",2
1024,"['please', 'let', 'u', 'know', 'need', 'hair', 'beauty', 'service', 'location']",2
1025,"['when', 'things', 'get', 'tough', 'companies', 'split', 'chairman', 'ceo', 'roles', 'from', 'boeing', 'wework', 'record', 'number', 'big', 'u', 's', 'company', 'divide', 'leadership', 'role', 'often', 'crisis']",2
1026,"['strange', 'say', 'since', 'wework', 'investor', 'want', 'profit']",2
1027,"['of', 'course', 'two', 'hundred', 'million', 'dollar', 'paid', 'adam', 'neumann', 'could', 'use', 'employee', 'severance', 'once', 'wework', 'employee', 'walk', 'today', 'demand', 'fair', 'severance']",1
1028,"['please', 'like', 'retweet', 'reply', 'here', 'everything', 'wework', 'selling', 'save', 'business', 'postneumann']",2
1029,"['report', 'wework', 'cofounder', 'adam', 'neumann', 'step', 'ceo', 'explains', 'investor', 'stop', 'wework', 'go', 'public']",2
1030,"['report', 'softbank', 'take', 'control', 'wework', '8b', 'valuation']",2
1031,"['til', 'acquire', 'payment', 'equity']",2
1032,"['this', 'is', 'not', 'way', 'everybody', 'behaves', 'how', 'adam', 'neumann', 'overthetop', 'style', 'built', 'wework', 'wsj', 'see']",1
1033,"['wework', 'bond', 'price', 'bounce', 'choppy', 'trading', 'ceo', 'step']",2
1034,"['shared', 'coworking', 'space', 'initiative', 'like', 'wework', 'couple', 'paypal', 'launch', 'game', 'changer', 'pakistani', 'young', 'entrepreneur']",3
1035,"['wework', 'deeper', 'crisis', 'find', 'another', 'sucker', 'give', 'soft', 'bank', 'exit']",1
1036,"['ripple', 'effect', 'cancel', 'wework', 'ipo', 'may', 'stagger', 'ipos', 'year', 'softbank', 'wound', 'vc', 'community', 'take', 'major', 'hit', 'many', 'unicorn', 'increase', 'scrutiny', 'future', 'late', 'stage', 'startup', 'round', 'jeopardy']",2
1037,"['via', 'job', 'cuts', 'coming', 'for', 'wework']",2
1038,"['wework', 'increase', 'amount', 'business', 'softbank', 'also']",2
1039,"['so', 'flavor', 'vape', 'juice', 'dangerous', 'let', 'grandma', 'play', 'preipo', 'wework', 'freedom']",1
1040,"['love', 'see', 'minnesota', 'startup', 'ecosystem', 'action']",3
1041,"['the', 'story', 'wework', 'fail', 'ipo', 'probably', 'one', 'scariest', 'sober', 'reminder', 'volatility', ""'unicorn'"", 'startup', 'tech', 'giant', 'look', 'much', 'also', 'often', 'forget', 'lot', 'even', 'profitable', 'make', 'money', 'yet']",1
1042,"['tip', 'spear', 'the', 'large', 'objective', 'operation', '420', 'take', 'public', 'unicorn', 'make', 'private', 'unicorn', 'really', 'way', 'destroy', 'saudi', 'wealth', 'scale', 'unfortunately', 'project', '420', 'fail', 'launch', 'cia', 'reuse', 'rocket']",2
1043,"['my', 'take', 'impact', 'could', 'high', 'end', 'sport', 'card', 'also', 'could', 'and', 'sport', 'card', 'likely', 'see', 'govt', 'regulation', 'psst', 'it', 'child', 'gamble']",2
1044,"['robert', 'reffkin', 'told', 'the', 'real', 'deal', 'compass', 'plan', 'go', 'public', 'next', '18', 'month', 'compass', 'spokesperson', 'say', ""wework's"", 'fail', 'ipo', 'impact', ""company's"", 'plan']",2
1045,"['adam', 'neumann', 'plan', 'child', 'grandchild', 'control', 'wework']",2
1046,"['i', 'write', 'oped', 'piece', 'company', 'like', 'remind', 'dotcom', 'company', 'i', 'go']",2
1047,"['the', 'wework', 's1t', 'show', 'how', 'coworking', 'giant', 'go', '47', 'billion', 'valuation', 'talk', 'bankruptcy', '6', 'week', 'business', 'insider']",1
1048,[],2
1049,"['what', 'i', 'really', 'want', 'know', 'much', 'banker', 'ran', 'ipo', 'suck', 'wework', 'investor', 'exchange', 'orchestrate', 'public', 'humiliation']",2
1050,"[""wework's"", 'balance', 'sheet', 'looks', 'ugly', 'so', 'yours', 'doesn', 'chris', 'bryant']",1
1051,"['wework', 'seek', 'valuation', 'low', '10b', '12b', 'ipo', 'who', 'could', 'imagine', 'there', 'go', 'free', 'beer']",1
1052,"[""mindboggling'"", 'adam', 'neumann', 'stay', 'advisor', 'wework', 'billiondollar', 'buyout']",2
1053,"['i', 'disagree']",2
1054,"['america', 'wework']",2
1055,"['softbank', 'could', 'reportedly', 'take', 'control', 'wework', 'valuation', '10', 'billion', 'embattle', 'office', 'rental', 'company', 'seek', 'bailout', 'option']",1
1056,"['wework', 'loses', 'chief', 'communication', 'officer', 'ahead', 'plan', 'ipo']",1
1057,"['adam', 'neumann', 'problem', 'wework']",1
1058,"['via', 'scott', 'galloway', 'explains', 'who', 'gets', 'hosed', 'from', ""wework's"", 'ipo', 'disaster']",2
1059,"['wework', 'ceo', 'adam', 'neumann', 'step', 'ahead', 'ipo']",2
1060,"['good', 'summary', 'i', 'met', 'adam', 'he', 'pitch', 'business', 'wework', 'he', 'arrogant', 'narcissistic', 'blowhard', 'i', 'ever', 'met', 'on', 'basis', 'single', 'interaction', 'company', 'decline', 'business', 'wework', 'a', 'fish', 'rot', 'head']",1
1061,"['softbank', 'take', 'control', 'wework', '8b', 'valuation']",2
1062,"['if', ""can't"", 'spot', 'sucker', 'poker', 'table', 'might', 'want', 'grab', 'compact', 'mirror']",2
1063,"['intriguing', '5', 'things', 'know', 'about', 'ceo', 'adam', 'neumann', 'perspective', 'ipo']",2
1064,"['someone', 'pass', 'flyer', 'coworking', 'space', 'coffee', 'shop', ""i'm"", ""it's"", 'half', 'price', 'wework', 'so', '4b']",2
1065,"['scary', 'big', 'fail', 'even', 'gate']",1
1066,"['i', 'work', '2', '1', '2', 'month', 'get', 'accustom', 'auto', 'flush', 'toilet', 'i', 'forgot', 'flush', 'home', 'amazing', 'quickly', 'alter', 'long', 'term', 'behavior']",2
1067,"['some', 'wework', 'board', 'members', 'seek', 'remove', 'adam', 'neumann', 'ceo']",2
1068,"['softbank', 'make', 'news', 'post', 'huge', '6', '4bn', 'loss', 'quarter', 'following', 'humiliate', 'ipo', 'collapse', 'come', 'surprise']",2
1069,"['wendy', 'silverstein', 'bos', 'wework', 'realestate', 'fund']",2
1070,"['wework', 'may', 'cut', 'its', 'valuation', 'more', 'than', 'half', '20', 'billion', 'move', 'that', 'could', 'delay', 'its', 'ipo', 'read']",1
1071,"['here', 'give', 'laidoff', 'employee', 'name', 'adam', 'neumann']",2
1072,"['the', 'legend', 'tv', 'discus', 'wework', 'growth', 'sector']",2
1073,"['i', 'think', 'cluster', 'effect', 'idea', 'small', 'company', 'start', 'ups', 'pay', 'premium', 'benefit', 'wework', 'network', 'part', 'challenge', 'change', 'mindset', 'mini', 'restaurant', 'la', 'box', 'park', 'opportunity', 'try', '3', 'course', '3', 'different', 'kitchen', '1', 'great', 'venue']",2
1074,"['if', 'another', 'discipline', 'company', 'space', 'could', 'really', 'big', 'business']",2
1075,"['son', 'softbank', 'risk', 'too', 'much', 'with', 'wework', 'takeover', '1', 'kachingbot']",2
1076,"['wework', 'plunge', 'valuation', 'could', 'spell', 'concern', 'real', 'estate', 'startup']",1
1077,"['wework', 'elon', 'musk', 'gavin', 'mcinnes', 'come', 'immediately', 'mind']",2
1078,"['wework', 'accused', 'pregnancy', 'discrimination']",1
1079,"['wework', 'delay', '20bn', 'ipo', 'struggle', 'interest', 'investor']",1
1080,"['commercial', 'real', 'estate', 'wework', 'work', 'hard', 'survive']",1
1081,"['daily', 'crunch', 'softbank', 'throw', 'wework', 'lifeline', 'the', 'daily', 'crunch', 'techcrunch', 'roundup', 'big', 'important', 'story', 'if', 'like', 'get', 'deliver', 'inbox', 'every', 'day', 'around', '9am', 'pacific', 'subscribe', '1', 'wework', 'con']",2
