,text,sentiment
1283,"['wework', 'wewait', 'weworry', 'next', 'ceo', 'adam', 'neumann', 'via']",2
1284,"['business', 'model', 'wework', 'tv']",2
1285,"['congratulations', 'junior', 'wr', 'kicker', 'jake', 'zimmerman', 'named', 'special', 'teams', 'player', 'week', 'jake', 'kickoff', 'touch', 'backs']",2
1286,"['new', 'top', 'story', 'hacker', 'news', 'wework', 'pulls', 'ipo', 'amid', 'investor', 'concern']",2
1287,"['softbank', 'biggest', 'outside', 'shareholder', 'wework', 'urging', 'loss-making', 'property', 'group', 'shelve', 'hotly', 'anticipated', 'ipo', 'softbank', 'vision', 'fund', 'put', 'collective', '10bn']",2
1288,"['got', 'kidding', 'wework', 'employees', 'outraged', 'adam', 'neumann', 'billion', 'dollar', 'payout', 'softbank', 'rescue']",1
1289,"['wework', 'flu', 'strikes', 'heart', 'equity', 'market']",1
1290,"['invited', 'speak', 'entrepreneur', 'productivity', '7th', 'gf', 'roundtable', 'conference', 'guangzhou', 'china', 'exciting', 'full', 'house', 'diverse', 'group', 'professionals', 'multiple', 'nationalities', 'wework', '越秀金融大厦']",3
1291,"['fed', 'would', 'cut', 'rates', 'couple', 'times', 'sure', 'wework', 'would', 'fine']",2
1292,"['rise', 'co-working', 'spaces', 'like', 'wework', 'may', 'creating', 'new', 'financial-stability', 'risks', 'according', 'boston', 'fed', 'president', 'eric', 'rosengren']",1
1293,"['give', 'wework', 'stock', 'gotta', 'worth', 'less', 'right']",1
1294,"['tech', 'investors', 'learn', 'wework', 'lesson', 'choosing', 'profitability', 'growth']",2
1295,"['disagree', 'wework', 'mess', 'proves', 'markets', 'work', 'not', 'prove', 'free', 'effective', 'market', 'wework', 'business', 'model', 'not', 'work', 'never', 'allowed', 'step', 'ipo', 'bat', 'vetted', 'earlier']",2
1296,"['wework', 'investors', 'turned', 'sloppy', 'ipo', 'filings']",2
1297,"['softbank', 'broke', 'almost', 'every', 'rule', 'investing', 'create', 'biggest', 'fund', 'ever', 'delay', 'wework', 'ipo', 'selloff', 'biggest', 'holdings', 'showing', 'potential', 'cost', 'rule-breaking']",2
1298,"['would', 'insane', 'back', 'wework', 'ipo', 'price']",1
1299,"['wework', 'terrible', 'month', 'company', 'may', 'getting', 'bailed', 'softbank', 'everything', 'happened', 'since', 'embattled', 'company', 'filed', 'go', 'public']",2
1300,"['softbank', 'seeks', 'control', 'wework', 'financing', 'package', 'wsj']",2
1301,"['get', 'booted', 'board', 'rebrand', 'leaving', 'nothing', 'wework', 'trademark']",2
1302,"['due', 'ipo', 'would', 'company', 'cuts', 'valuation', 'half']",2
1303,"['possible', 'wanted', 'liquidity', '45b', 'think', 'cheap', '10b', 'probably', 'not', 'case', 'not', 'question']",2
1304,"['wework', 'ceo', 'received', '1.8', 'billion', 'buyout', 'incompetent', 'useless', 'wanna', 'know', 'tf', 'money']",1
1305,"['report', 'wework', 'adam', 'neumann', 'step', 'ceo']",2
1306,"['softbank', 'turning', 'sprint', 'leaders', 'bail', 'wework', 'need', 'better', 'time']",2
1307,"['softbank', 'talks', 'jp', 'morgan', 'wework', 'bailout', 'package']",2
1308,"['point', 'malfeasance', 'become', 'fraud', 'cc']",1
1309,"['wework', 'failure', 'softbank', 'day', 'reckoning']",1
1310,"['happened', 'wework', 'reeves', 'wiedeman', 'new', 'york', 'magazine']",2
1311,"['wework', 'board', 'accepted', 'takeover', 'plan', 'proposed', 'softbank', 'group', 'handing', 'control', 'office-sharing', 'startup', 'japanese', 'firm', 'according', 'source', 'directly', 'familiar', 'matter']",2
1312,"['softbank', 'investment', 'wework', 'transformed', 'start-up', 'mere', 'unicorn', 'something', 'nearly', 'unlimited', 'ambition']",2
1313,"['mbs', '06', '09', 'residential', 'side', 'crap', 'supposedly', 'commercial', 'side', 'many', 'lessees', 'small', 'businesses', 'much', 'risk', '500', 'fico', 'score', 'borrowing', '500k', 'payment', 'read', 'adam', 'boy', 'not', 'ever', 'trust', 'guy.https']",1
1314,"['lombardi', 'lessons', 'justin', 'trudeau', 'wework', 'collapse']",2
1315,"['wework', 'european', 'operational', 'losses', 'skyrocket', 'amid', 'london', 'boom']",2
1316,"['dealbook', 'briefing', 'wework', 'struggles', 'could', 'hurt', 'unknown', 'author']",2
1317,"['pretty', 'fanciful', 'slides', 'softbank', 'wework', 'colors', 'made', 'magical', 'unicorn', 'pixels']",2
1318,"['wework', 'real', 'estate', 'execs', 'join', 'exodus', 'company']",2
1319,"['wework', 'adds', 'woman', 'board', 'ceo', 'returns', '8.2', 'new', 'paper']",2
1320,"['wework', 'robbing', 'investors', 'cost', 'getting', 'rid', 'obnoxious', 'founder', '1.5', 'billion']",1
1321,"['ok', 'one', 'pretty', 'interesting', 'think', 'guys', 'gals', 'wework', 'officially', 'shelves', 'highly', 'anticipated', 'ipo']",2
1322,"['roasts', 'marshmallows', 'flames', 'wework', 'swallowed']",2
1323,"['wework', 'workers', 'organizing']",2
1324,"['wework', 'may', 'try', 'wrap', 'roadshow', 'price', 'ipo', 'jewish', 'new', 'year', 'september', '29']",2
1325,"['supporting', 'conspiracy', 'theory', 'softbank', 'deliberately', 'trying', 'tank', 'wework', 'discounted', 'hostile', 'takeover']",2
1326,"['wework', 'debacle', 'illustration', 'broken', 'economy', 'get', 'underclass', 'gig', 'workers', 'increased', 'traffic', 'pollution', 'suppression', 'labor', 'standards', 'instability', 'come', 'uber', 'wework', 'collapse']",1
1327,"['happy', 'birthday', 'know', 'little', 'company', 'radar', 'raising', 'right', 'called', 'wework', 'think', 'checks', 'boxes', 'make', 'intro', 'old', 'ceo', 'seems', 'ambitious']",2
1328,"['wework', 'know', 'hillary', 'clinton']",2
1329,"['kind', 'sucks', 'wework', 'valuation', 'already', 'slashed', 'hoping', 'first', 'big', 'short', 'position', 'still', 'room', '30b', '10b']",1
1330,"['much', 'changed', 'months', 'since', 'asked', 'give', 'presentation', 'great', 'storytelling', 'guiding', 'us', 'journey']",2
1331,"['50', 'california', 'every', 'corner']",2
1333,"['overvalue', 'unicorns', 'attempting', 'replicate', 'amazon', 'not', 'amazon', 'bezos', 'unicorns', 'not', 'jeff', 'bezos']",1
1334,"['wework', 'removes', 'thousands', 'phone', 'booths', 'due', 'elevated', 'formaldehyde']",2
1335,"['exclusive', 'wework', 'owner', 'creates', 'committee', 'decide', 'financing']",2
1336,"['reading', 'wework', 'guy', 'getting', 'mad']",1
1337,"['many', 'customers', 'fortune', '500', 'companies', 'including', 'wework', 'mcdonald', 'staples', 'ingram', 'micro', 'restoration', 'hardware', 'emaar']",2
1338,"['wework', 'adam', 'neumann', 'became', 'billionaire', 'atlantic']",2
1339,"['due', 'delay', 'wework', 'ipo', 'started', 'filing', 'best', 'ipo', 'year', 'symbol', 'hip', 'shows', 'revenue', 'losses', 'future', 'guidance', 'literally', 'safest', 'bet', 'market', 'time', 'ipo', 'opening', 'price', '21', 'american', 'cause']",2
1340,"['uber', 'ceo', 'different', 'wework']",2
1341,"['one', 'happy', 'eccentric', 'ceo', 'anymore', 'ask', 'uber', 'wework']",1
1342,"['columnist', 'megan', 'mcardle', 'wework', 'story', 'bizarre', 'not', 'even', 'get', 'outraged']",2
1343,"['main', 'difference', 'see', 'wework', 'compass', 'appears', 'operate', 'smaller', 'market', 'worse', 'business', 'model', 'scaled', 'competitors', 'wtf', 'know']",2
1344,"['reportedly', 'seeking', 'billion', 'lifeline']",2
1345,"['thoughtful', 'insightful', 'review', 'challenges', 'wework', 'faced', 'powerful', 'lessons', 'companies', 'focused', 'scale', 'really', 'like', 'practical', 'illustration', 'using', 'wework', 'case', 'study']",2
1346,"['wework', 'formula', 'hiring', 'onboarding', 'success', 'secret', 'sauce', 'getting', 'retaining', 'best', 'members', 'business', 'find', 'via', 'content', 'piece']",3
1347,"['explainer', 'uber', 'lyft', 'wework', 'tech', 'companies', 'losing', 'money']",2
1348,"['garages', 'catchall', 'free', 'low', 'cost', 'places', 'focus', 'not', 'wework', 'started', 'first', 'venture', 'flat', 'built', 'fully', 'still', 'not', 'sold', 'given', 'possession', 'convinced', 'builder', 'keep', 'clean', 'pay', 'maintenance', 'rent']",2
1349,"['one', 'got', 'book', 'movie', 'rights', 'story', 'yet']",2
1350,"['wework', 'takeover', 'softbank', 'includes', '1.7', 'billion', 'payout', 'former', 'ceo', 'reports', 'cnn']",2
1351,"['wework--the', 'office', 'space', 'company--claims', 'tech', 'company', 'everyone', 'claiming', 'tech', 'company', 'days']",2
1352,"['wework', 'officially', 'pulls', 'plan', 'stock', 'market', 'listing']",2
1353,"['feels', 'like', 'missing', 'wework', 'schadenfreude', 'shitty', 'boss', 'adam', 'neumann', 'cleaners', 'wear', 'shirts', 'say', 'love', 'ostensibly', 'white', 'collar', 'community', 'managers', 'promised', 'part', 'ipo', 'lieu', 'overtime', 'pay']",1
1354,"['commercial', 'partner', 'thomas', 'white', 'examines', 'wework', 'model', 'ownership', 'risks', 'pose']",2
1355,"['tequila', 'private', 'jets', 'run-dmc', 'adam', 'neumann', 'built', 'wework', 'unique', 'way', 'struggling', 'translate', 'success', 'ipo', 'via']",1
1356,"['believe', 'company', '10', 'years', 'wework', 'not', 'much']",1
1357,"['zoom', 'pins', 'uber', 'uber', 'therese', 'poletti', 'tech', 'tales', 'wework', 'symptom', 'disease', 'may', 'not', 'cure']",1
1358,"['sell', 'startup', '1b', 'automattic', 'wework', 'craziness', 'kobalt', 'netflix', 'blackstone', 'climatetech', 'editor', 'note', 'apologies', 'not', 'getting', 'roundup', 'newsletter', 'saturday', 'vacat']",2
1359,"['softbank', 'decide', 'whether', 'write', 'wework', 'stake']",2
1360,"['wework', 'delays', 'public', 'offering', 'investor', 'interest', 'fades']",2
1361,"['gross', 'margins', 'terrible', 'though', 'like', 'worse', 'wework']",1
1362,"['usual', 'point', 'right', 're-analysis', 'uber', 'wework', 'neither', 'new', 'lessons', 'uber', 'vision', 'fund']",2
1363,"['wework', 'seen', 'startup', 'lesson', 'not', 'silicon', 'valley']",1
1364,"['wework', 'increasing', 'amounts', 'business', 'softbank', 'also', 'biggest', 'investor']",2
1365,"['wework', 'adam', 'neumann', 'quits', 'chief', 'executive']",2
1366,"['looks', 'like', 'wework', 'undergo', 'entire', 'reimagining', 'product', 'rebranding', 'survive', 'shared', 'work', 'spaces', 'not', 'great', 'solution', 'not', 'rocket', 'science']",1
1367,"['predictable', 'wework', 'trying', 'sell', 'tech', 'company', 'claiming', '40b', 'valuation', 'con', 'job']",2
1368,"['deloitte', 'labs', 'co-host', 'green', 'pitch', 'roadshow', 'shanghai', '20', 'sept', 'discuss', 'next', 'wave', 'food', 'industry', 'trends', 'explore', 'collaboration', 'opportunities', 'startups', 'hear', 'latest', 'practices', 'register', 'nowhttps', 'deloi.tt/2lwlyds']",2
1369,"['not', 'sure', 'restructure', 'profitable', 'business']",2
1370,"['post', 'dedicated', 'klooktravel_id', 'team', 'filled', 'day', 'good', 'memories', 'believe', 'not', 'goodbye', 'course', 'definitely', 'meet', 'soon', 'best', 'wishes', 'take', 'care']",2
1371,"['wewait', 'ipo', 'wework', 'due', 'governance', 'concerns']",2
1372,"['wework', 'spiraled', '47', 'billion', 'valuation', 'talk', 'bankruptcy', 'weeks', 'via']",1
1373,"['everyone', 'giving', 'expert', 'gyan', 'wework', 'debacle', 'poster', 'child', 'publications', 'vision', 'thinking', 'beyond', 'real', 'estate', 'shit', 'hit', 'fan', 'start', 'drowning', 'people', 'start', 'commenting', 'swimming', 'skills']",2
1374,"['luxury-rental', 'startup', 'defends', 'wework-like', 'business', 'model', 'claims', 'recession', 'resistant']",2
1375,"['also', 'not', 'know', 'bookmarking', 'feature', 'hello', 'long-standing', 'agog', 'status', 'wework', 'finances']",2
1376,"['getting', 'new', 'ceo', 'classic', 'lipstick', 'pig', 'not', 'viable', 'business', 'model', 'investors', 'want', 'recession', 'countdown', 'ticking', 'exit', 'window', 'closing']",1
1377,"['wework', 'india', 'check', 'wework', 'india', 'twitter', 'make', 'life', 'not', 'living']",3
1378,"['exclusive', 'wework', 'considers', 'ipo', 'valuation', 'low', '10', 'billion', 'sources']",2
1379,"['softbank', 'looks', 'oyo', 'wework', 'setback']",2
1380,"['wework', 'investors']",2
1381,"['wework', 'bet', 'co-ceo', 'approach', 'demoting', 'adam', 'neumann', 'companies', 'done', 'including', 'deutsche', 'bank', 'warby', 'parker']",2
1382,"['via', 'surveillance', 'softbank', 'wework', 'rescue', 'galloway', 'podcast']",2
1383,"['70', 'valuation', 'discount', 'wework']",2
1384,"['real', 'easte', 'company', 'rents', 'full', 'furnished', 'spaces', 'startups', 'already', 'established', 'businesses', 'not', 'think', 'thier', 'ipo', 'worthy', 'know']",1
1385,"['wework', 'may', 'try', 'wrap', 'roadshow', 'price', 'ipo', 'jewish', 'new', 'year', 'september', '29']",2
1386,"['companies', 'save', 'costs', 'outsourcing', 'office', 'services', 'wework', 'eventually', 'someone', 'pay', 'things', 'without', 'losing', 'dollar', 'let', 'alone', 'billions', 'profits', 'eluded', 'company', 'prophets', 'writes']",1
1387,"['highest-valued', 'startups', 'world', 'bytedance', 'didi', 'chuxing', 'juul', 'labs', 'wework', 'airbnb', 'stripe', 'spacex', 'epic', 'games', 'grab', 'doordash']",2
1388,"['cuts', 'not', 'stop', 'wework', 'not', 'started', 'roadshows', 'yet']",1
1389,"['top', 'story', 'fall', 'wework', 'startup', 'darling', 'came', 'unglued', 'wsj', 'see']",1
1390,"['pretty', 'shitty', 'ceo', 'probably', 'wework', 'ex', 'ceo', 'mentality']",1
1391,"['wework', 'raise', 'giant', 'pile', 'cash', 'ipo', 'not', 'die', 'multi-year', 'recession', 'starting', 'time', 'could', 'find', 'position', 'one', 'else', 'able', 'raise', 'money', 'get', 'ground', 'compete', 'without', 'dying', 'first']",2
1392,"['failed', 'ipo', 'turns', 'next', '08-09', 'vision', 'fund', 'blows', 'v2', 'fund', 'raise', 'silly', 'valley', 'goes', 'bye', 'bye', 'liquidity', 'event', 'softbank', 'bye', 'credit', 'markets', 'jnk', 'hyg', 'etfs', 'fail', 'tmus', 'acquisition', 'retail', 'investors', 'panic', 'robinhood', 'bust', 'mushroom', 'cloud', 'bomb']",2
1393,"['still', 'room', 'co-working', 'spaces', 'even', 'wework', 'ipo', 'hits', 'skids', 'say', 'analysts']",2
1394,"['online', 'chats', 'wework', 'slack', 'channel', 'obtained', 'guardian', 'staff', 'shared', 'memes', 'adam', 'neumann', 'wework', 'co-founder', 'man', 'many', 'blame', 'company', 'dramatic', 'fall', 'grace']",2
1395,"['80', 'waving', 'hello', 'wework']",2
1396,"['display', 'feisty', 'side', 'wework', 'corporate', 'worksite', 'conglomerate', 'maroons', 'kicked', 'beloved', 'billiards', 'hall', 'dupont', 'circle', 'dc', 'building', 'bought', 'declare', 'latest', 'nemesis']",1
1397,"['impressed', 'way', 'wework', 'turned', 'good', 'actually', 'modest', 'idea', 'make', 'commercial', 'space', 'easy', 'rent', 'turned', 'capitalism', 'nightmare', 'fuel']",1
1398,"['amid', 'rubble', 'extraordinarily', 'bungled', 'wework', 'ipo', 'silicon', 'valley', 'trying', 'explain', 'happened', 'blame', 'far', 'not', 'included']",2
1399,"['well', 'loss', 'people', 'shocked', 'wework', 'halts', 'new', 'lease', 'agreements', 'stem', 'losses', 'via']",2
1400,"['wework', 'aims', 'go', 'far', 'beyond', 'office', 'space', 'rental-apartment', 'venture', 'struggles', 'make', 'money', 'side', 'businesses', 'fizzled', 'welive', 'like', 'live', 'billboards', 'say', 'stuff', 'like', 'never', 'profitable', 'not', 'eat', 'meat']",2
1401,"['interested', 'ups', 'downs', 'wework', 'including', 'delayed', 'ipo', 'good', 'summary', 'interested', 'market', 'operate', 'great', 'insights', 'i-fm']",2
1402,"['ipo', 'sight', 'wework', 'uber', 'morale', 'dropping', 'along', 'stock', 'top', 'news']",2
1403,"['softbank', 'falls', 'wework', 'fiasco', 'leads', 'record', 'loss']",1
1404,"['wework', 'board', 'members', 'talking', 'ousting', 'ceo', 'adam', 'neumann', 'amid', 'ipo', 'turmoil']",2
1405,"['wework', 'fiasco', 'may', 'startups', 'rethinking', 'governance', 'structures', 'heading', 'public', 'markets']",1
1406,"['took', 'beer', 'taps', 'every', 'floor', 'one', 'say', 'let', 'pour', 'one', 'wework', 'go', 'basement']",2
1407,"['reading', 'anything', 'wework', 'keep', 'getting', 'confused', 'referring', 'third', 'person', 'first', 'person', 'clarified', 'happened', 'refer', 'company', 'publisher', 're-read', 'understand', 'we-ird']",2
1408,"['300', 'failed', 'wework', 'ceos', 'literally', 'cheap']",1
1409,"['nooooooo', 'fav', 'secret', 'wework', 'packed', 'uber', 'employees', 'fiddlesticks', 'happened']",1
1410,"['tech', 'moves', 'f5', 'cio', 'departs', 'replaced', 'wework', 'exec', 'zillow', 'leader', 'jumps']",2
1411,"['8:', '12', 'work', '207', 'syeves', 'yaroy', 'saw', 'time', 'wanted', '8:', '13', 'instead', '202', 'yrisware', 'means', 'count', 'yes', 'wework']",2
1412,"['excited', 'collaborate', 'san', 'diego', 'thanks', 'sweet', 'shirts']",3
1413,"['wework', 'two', 'options', 'addition', 'renting', 'capacity', 'gen', 'cash', 'raise', 'capital', 'sell', 'assets', 'pare', 'debt', 'given', 'lt', 'structure', 'assets', 'liabilities', 'not', 'really', 'think', 'option']",2
1414,"['wonder', 'shareholders', 'wework', 'also', 'marking', 'holdings', 'softbank', 'kept', 'leading', 'insider', 'rounds', 'higher', 'valuations', 'ipev', 'guidelines', 'would', 'not', 'allow']",2
1415,"['st', 'james', 'boston', 'live', 'pod', 'talking', 'run', 'issue', 'made', 'want', 'run', 'making', 'structural', 'change', 'system', 'not', 'working', 'climate', 'change', 'front', 'center']",2
1416,"['adam', 'neumann', 'reportedly', 'faces', 'pressure', 'step', 'looking', 'like', 'fight', 'life', 'wework', 'softbank']",2
1417,"['freelance', 'editor', 'worked', 'many', 'different', 'office', 'spaces', 'almost', 'always', 'room', 'door', 'closes', 'commandeered', 'conference', 'rooms', 'confronted', 'open', 'office', 'never', 'worse', 'office', 'months', 'wework']",1
1418,"['wework', 'says', 'divest', 'non-core', 'businesses']",2
1419,"['wow', 'actually', 'considering', 'making', 'wework', 'mock', 'business', 'plan']",2
1420,"['oof', 'hits', 'keep', 'coming', 'wework', 'exposing', 'astronomical', 'amount', 'data', 'poorly', 'secured', 'wifi', 'network']",1
1421,"['exclusive', 'company', 'ceo', 'neumann', 'starts', 'talks', 'role', 'wework', 'parent']",2
1422,"['food', 'like', 'space', 'something', 'brings', 'us', 'together', 'alongside', 'learning', 'work', 'help', 'people', 'access', 'healthy', 'fresh', 'food']",3
1423,"['wework', 'bonds', 'crashing', 'wework', 'bonds', 'crashing', 'neumann', 'amid', 'tumbling', 'valuations', 'questionable', 'investor', 'support', 'ipo', 'delays']",1
1424,"['microsoft', 'news', 'softbank', 'plans', 'second', 'mega-fund', 'hit', 'wework', 'debacle', 'reuters', 'via', 'nyt']",2
1425,"['wework', 'trying', 'justify', 'tech', 'company', 'valuation']",2
1426,"['chief', 'staff', 'wework', 'co-founder', 'adam', 'neumann', 'became', 'pregnant', 'march', '2016', 'reluctant', 'share', 'news', 'boss', 'right', 'away']",2
1427,"['wework', 'new', 'century', 'financial']",2
1428,"['dude', '100th', 'time', 'not', 'tech', 'company', 'pls', 'help', 'guys']",2
1429,"['softbank', 'turns', 'wework', 'parent', 'ceo', 'neumann', 'sources', 'reuters', 'world', 'live']",2
1430,"['sometimes', 'memes', 'make']",2
1431,"['wework', 'accepts', 'softbank', 'takeover', 'offer', 'michael', 'de', 'la', 'merced']",2
1432,"['report', 'softbank', 'taking', 'control', 'wework', '8b', 'valuation', 'techcrunch']",2
1433,"['softbank', 'reportedly', 'preps', 'package', 'take', 'control', 'wework', 'parent', 'company']",2
1434,"['compass', 'opendoor', 'wework', 'problem', 'forbes', 'september', '17', '2019']",2
1435,"['marketing', 'expert', 'scott', 'galloway', 'wework', 'adam', 'neumann', 'see']",2
1436,"['idgaf']",2
1437,"['softbank-backed', 'broker', 'compass', 'rejects', 'comparisons', 'wework', 'via']",2
1438,"['since', 'neumann', 'resignation', 'wework', 'begun', 'several', 'cost-cutting', 'initiatives', 'reportedly', 'looking', 'sell', 'several', 'acquisitions', 'including', 'managed', 'conductor', 'meetup', 'could', 'good', 'news', 'especially']",2
1439,"['wework', 'risk', 'sharing', 'customers', 'private', 'info']",1
1441,"['starting', 'th', 'gem', 'podcast']",2
1442,"['10', 'things', 'know', 'wework', 'banned', 'employees', 'expensing', 'meat', 'adam', 'neumann', 'spotted', 'eating', 'giant', 'lamb', 'shank', 'company', 'dinner']",1
1443,"['new', 'headache', 'wework', 'says', 'found', 'cancer-causing', 'chemical', 'phone', 'booths']",1
1444,"['jp', 'morgan', 'unwilling', 'match', 'softbank', 'perks', 'wework', 'ceo', 'adam', 'crypto', 'cashflow', 'via']",2
1445,"['jeez', 'lot', 'weworks', 'remember', 'looking', 'deal', 'last', 'year', 'buy', 'hotel', 'assumption', 'could', 'convert', 'office', 'lease', 'wework', 'get', 'better', 'cap', 'rate', 'assumption', 'everyone', 'making', 'crazy']",2
1446,"['marketing', 'expert', 'scott', 'galloway', 'wework', 'adam', 'neumann', 'james', 'walsh']",2
1447,"['absolutely', 'wise', 'student', 'memberships', 'well', 'event', 'free', 'open', 'please', 'register', 'encourage', 'classmates', 'ask', 'everyone', '21', 'drink']",2
1448,"['done']",1
1449,"['wework', 'withdraws', 'filing', 'delay', 'ipo']",2
1450,"['wework', 'loses', 'chief', 'communications', 'officer', 'ahead', 'planned', 'ipo']",2
1451,"['creativity', 'changing', 'pricing', 'structure', 'child', 'company', 'nobody', 'wants', 'use', 'anymore']",2
1452,"['oh', 'mighty', 'fallen', 'earlier', 'year', 'wework', 'valued', '47', 'billion', 'scrutiny', 'questionable', 'management', 'practices', 'tequila', 'flowed', 'early', 'often', 'management', 'retreats', 'scrapped', 'ipo', 'going', 'completely', 'cash', 'november']",2
1453,"['wework', 'counterfeit', 'capitalism']",1
1454,"['every', 'time', 'go', 'wework', 'music', 'playing', 'people', 'dancing', 'way', 'much', 'fun', 'better', 'name', 'wetwerk']",2
1455,"['not', 'far']",2
1456,"['wework', 'claure', 'warns', 'layoffs', 'coming']",2
1457,"['wework', 'accepts', 'softbank', 'takeover', 'offer']",2
1458,"['future', 'business', 'school', 'case', 'study', 'much', 'so-called', 'smart', 'money', 'incredibly', 'stupid', 'lacked', 'basic', 'finance', 'knowledge', 'softbank', 'eyes', 'wework', 'rescue', 'valuation', 'billion']",1
1459,"['excited', 'evening', '18:00', 'hackescher', 'markt', 'meetu.ps/e/h80z7/khfmy/d']",3
1460,"['softbank', 'invest', '10', 'billion', 'take', 'wework']",2
1461,"['enjoyable', 'read']",2
1462,"['go', 'public', 'may', 'file', 'bankruptcy']",2
1463,"['wework', 'accounted', '69', 'coworking', 'space', 'leases', 'q3', 'cbre', 'says']",2
1464,"['power', 'move', 'wework', 'board', 'said', 'looking', 'dump', 'ceo', 'founder', 'adam', 'neumann']",2
1465,"['wework', 'pace', 'run', 'money', 'mid', '2020', 'bernstein', 'says']",2
1466,"['excited', 'unreleased', 'hbo', 'wework', 'doc']",2
1467,"['wework', 'sparsely', 'populated', 'china', 'offices', 'drain', 'company', 'cash', 'via']",2
1468,"['game', 'day', 'high', 'five', 'big', 'match', 'tonight', 'travel', 'breese', 'central', 'conference', 'rival', 'match', 'let', 'get', 'done', 'girls']",3
1469,"['wework', 'concerns', 'seeping', 'singapore', 'real', 'estate', 'sector']",2
1470,"['wework', 'former', 'ceo', 'adam', 'neumann', 'accused', 'pregnancy', 'discrimination']",2
1471,"['much', 'wework', 'worth', 'maybe', 'half', 'much', 'people', 'previously', 'thought']",1
1472,"['near', 'boston', 'need', 'sales', 'avoid', 'picking', 'phone', 'speak', 'prospects', 'join', 'us', 'free', 'workshop', 'month']",2
1473,"['dealbook', 'briefing', 'wework', 'pick', 'bailout']",2
1474,"['irrespective', 'personal', 'view', 'startup', 'valuations', 'devaluation', 'turn', 'bad', 'everyone', 'ecosystem', 'neither', 'investors', 'immune', 'funding', 'autumn', 'winter', 'follow']",1
1475,"['gotta', 'best', 'quote', 'wework', 'debacle']",2
1476,"['scoop', 'adam', 'neumann', 'determine', 'wework', 'fate']",2
1477,"['following', 'wework', 'previous', 'missteps', 'going', 'public']",1
1478,"['fantastic', 'day', 'wework', 'hq', 'york', 'road', 'waterloo', 'put', 'members', 'head', 'office', 'staff', 'community', 'managers', 'paces', 'throughout', 'day', 'well', 'done', 'attended', 'especially', 'simon', 'stokes']",3
1479,"['stair', 'not', 'stair', 'loves', 'wework', 'posting', 'stairs', 'lately', 'way', 'saying', 'connect', 'people', 'step', 'right', 'direction', 'sure', 'not', 'wework', 'stair', 'btw']",3
1480,"['ceo', 'ouster', 'looming', 'layoffs', 'devaluation', 'turn', 'wework', 'cautionary', 'tale']",2
1481,"['watch', 'softbank', 'wework', 'investor', 'got', 'trouble', 'ft', 'youtube']",2
1483,"['union', 'pushes', 'places', 'like', 'youtube', 'wework', 'could', 'transform', 'white-collar', 'work', 'via']",2
1484,"['go', '47b', 'company', 'meme', 'month']",1
1485,"['tsk', 'tsk', 'disappointed', 'anti-community', 'decision', 'ended', 'era', 'news', 'anyone', 'alternative', 'not', 'happen', 'community']",1
1486,"['via', 'cable', 'ecb', 'trade', 'wework', 'podcast']",2
1487,"['etrealty', 'softbank', 'talks', 'take', 'control', 'wework']",2
1488,"['lp', 'stock', 'real', 'estate', '2000', 'sun', 'servers', 'oracle', 'databases', 'anyone', 'remembers', 'new', 'bizmodels', 'come', 'looking', 'back', 'wework', 'times', 'yesteryear']",2
1489,"['wework', 'public', 'offering', 'analysis', 'excess', 'capital', 'mismanagement', 'execs', 'difficult', 'unit', 'economicshttps']",2
1490,"['guess', 'wework', 'summary', 'glassdoor', 'apt']",2
1491,"['rather', 'sea', 'org', 'work', 'wework']",1
1492,"['inherent', 'risk', 'ratings', 'agencies', 'doubts', 'wework', 'years', 'loan', 'company', 'newly-formed', '2.9', 'billion', 'property', 'investment', 'fund', 'ark', 'taken', 'commercial', 'mortgage-backed', 'securities', 'market', 'august', 'analysts']",1
1493,"['eat', 'frog', 'first', 'today', 'friends', 'monday', 'dive', 'not', 'want', 'first', 'setup', 'best', 'week', 'ever', 'love', 'hear', 'ideas', 'like', 'share', 'comment']",3
1494,"['happens', 'wework', 'coworking', 'recession']",2
1495,"['netflix', 'throwing', 'shade', 'wework', 'lol']",2
1496,"['adam', 'neumann', 'boy', 'burst', 'unicorn', 'bubble']",2
1497,"['given', 'ceo', 'wework', 'getting', 'billion', 'dollars', 'spectacular', 'failure', 'not', 'understand', 'people', 'feel', 'billionaires', 'taxed', 'heavily']",1
1498,"['super', 'pumped', 'edition', 'dramatic', 'story', 'uber', 'wework', 'beginnigs', 'uber', 'gm']",2
1499,"['softbank', 'broke', 'almost', 'every', 'rule', 'investing', 'create', 'biggest', 'fund', 'ever', 'delay', 'wework', 'ipo', 'selloff', 'biggest', 'holdings', 'showing', 'potential', 'cost', 'rule-breaking', 'via']",2
1500,"['tap']",2
1501,"['wework', 'looking', 'sell', 'spin', 'acquisitions', 'including', 'seo', 'firm', 'conductor']",2
1502,"['wework', 'bosses', 'tell', 'employees', 'job', 'cuts', 'coming', 'month', 'bnn', 'bloomberg']",2
1503,"['left', 'softbank', 'tender', 'offer']",2
1504,"['lessons', 'wework', 'blue', 'apron', 'hype', 'olivia', 'mischianti']",2
1505,"['many', 'colleagues', 'asking', 'technology', 'behind', 'ask', 'reading', 'look', 'like', 'tech', 'company', 'engineers', 'instance']",1
1506,"['ousted', 'founder', 'adam', 'neumann', 'related', 'bernie', 'madoff']",2
1507,"['oracle', 'larry', 'ellison', 'calls', 'uber', 'wework', 'almost', 'worthless']",1
